Package Code	Package Description	Accessory #	Accessory	Code	CTD	Sell	Labour	Lab Hrs	Sundry	Sublet
9YA_F115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha F115XB2 (White) w Aluminium Talon Propellor	3	PROPELLER - Alum Talon GP K Series	6FP-459xx-xx	181.04075	247	Propeller Installation	0.15	1	0
9YA_F115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha F115XB2 (White) w Aluminium Talon Propellor	4	Yamaha Single Ram Motor Support - 20HP to 130HP	MAR-MTSPT-WD	62.79075	117	Installation Only - Trailer Support	0.1	0	0
9YA_F115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha F115XB2 (White) w Aluminium Talon Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_F115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha F115XB2 (White) w Aluminium Talon Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_F115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha F115XB2 (White) w Aluminium Talon Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_F115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha F115XB2 (White) w Aluminium Talon Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_F115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha F115XB2 (White) w Aluminium Talon Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_F115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha F115XB2 (White) w Aluminium Talon Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_LF115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha LF115XB2 (White) w Aluminium Talon Propellor	1	Yamaha - LF115XB2 (White)	Yamaha - LF115XB2 (White)	14707.31935005285	17746	Pre Delivery & Engine Installation	4.355570580013977	20	28.112
9YA_LF115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha LF115XB2 (White) w Aluminium Talon Propellor	3	PROPELLER - Stainless Black KL Series (Counter Rotation)	6L6-459xx-xx	604.6875	825	Propeller Installation	0.15	1	0
9YA_LF115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha LF115XB2 (White) w Aluminium Talon Propellor	4	Yamaha Single Ram Motor Support - 20HP to 130HP	MAR-MTSPT-WD	62.79075	117	Installation Only - Trailer Support	0.1	0	0
9YA_LF115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha LF115XB2 (White) w Aluminium Talon Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_LF115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha LF115XB2 (White) w Aluminium Talon Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_LF115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha LF115XB2 (White) w Aluminium Talon Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_LF115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha LF115XB2 (White) w Aluminium Talon Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_LF115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha LF115XB2 (White) w Aluminium Talon Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_LF115XB2 (White)_PDI	Pre Delivery & Engine Installation - Yamaha LF115XB2 (White) w Aluminium Talon Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_F130LA_PDI	Pre Delivery & Engine Installation - Yamaha F130LA w Aluminium Talon Propellor	1	Yamaha - F130LA	Yamaha - F130LA	14750.81025282085	17798	Pre Delivery & Engine Installation	4.355570580013977	20	28.112
9YA_F130LA_PDI	Pre Delivery & Engine Installation - Yamaha F130LA w Aluminium Talon Propellor	3	PROPELLER - Alum Talon GP K Series	6FP-459xx-xx	181.04075	247	Propeller Installation	0.15	1	0
9YA_F130LA_PDI	Pre Delivery & Engine Installation - Yamaha F130LA w Aluminium Talon Propellor	4	Yamaha Single Ram Motor Support - 20HP to 130HP	MAR-MTSPT-WD	62.79075	117	Installation Only - Trailer Support	0.1	0	0
9YA_F130LA_PDI	Pre Delivery & Engine Installation - Yamaha F130LA w Aluminium Talon Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_F130LA_PDI	Pre Delivery & Engine Installation - Yamaha F130LA w Aluminium Talon Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_F130LA_PDI	Pre Delivery & Engine Installation - Yamaha F130LA w Aluminium Talon Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_F130LA_PDI	Pre Delivery & Engine Installation - Yamaha F130LA w Aluminium Talon Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_F130LA_PDI	Pre Delivery & Engine Installation - Yamaha F130LA w Aluminium Talon Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_F130LA_PDI	Pre Delivery & Engine Installation - Yamaha F130LA w Aluminium Talon Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_F130XA_PDI	Pre Delivery & Engine Installation - Yamaha F130XA w Aluminium Talon Propellor	1	Yamaha - F130XA	Yamaha - F130XA	14926.66477270883	18009	Pre Delivery & Engine Installation	4.355570580013977	20	28.112
9YA_F130XA_PDI	Pre Delivery & Engine Installation - Yamaha F130XA w Aluminium Talon Propellor	3	PROPELLER - Stainless Black K Series (F50 to F130)	688-459xx-xx	604.6875	825	Propeller Installation	0.15	1	0
9YA_F130XA_PDI	Pre Delivery & Engine Installation - Yamaha F130XA w Aluminium Talon Propellor	4	Yamaha Single Ram Motor Support - 20HP to 130HP	MAR-MTSPT-WD	62.79075	117	Installation Only - Trailer Support	0.1	0	0
9YA_F130XA_PDI	Pre Delivery & Engine Installation - Yamaha F130XA w Aluminium Talon Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_F130XA_PDI	Pre Delivery & Engine Installation - Yamaha F130XA w Aluminium Talon Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_F130XA_PDI	Pre Delivery & Engine Installation - Yamaha F130XA w Aluminium Talon Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_F130XA_PDI	Pre Delivery & Engine Installation - Yamaha F130XA w Aluminium Talon Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_F130XA_PDI	Pre Delivery & Engine Installation - Yamaha F130XA w Aluminium Talon Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_F130XA_PDI	Pre Delivery & Engine Installation - Yamaha F130XA w Aluminium Talon Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_LF130XA_PDI	Pre Delivery & Engine Installation - Yamaha LF130XA w Aluminium Talon Propellor	1	Yamaha - LF130XA	Yamaha - LF130XA	15094.95565733282	18211	Pre Delivery & Engine Installation	4.355570580013977	20	28.112
9YA_LF130XA_PDI	Pre Delivery & Engine Installation - Yamaha LF130XA w Aluminium Talon Propellor	3	PROPELLER - Stainless Black KL Series (Counter Rotation)	6L6-459xx-xx	604.6875	825	Propeller Installation	0.15	1	0
9YA_LF130XA_PDI	Pre Delivery & Engine Installation - Yamaha LF130XA w Aluminium Talon Propellor	4	Yamaha Single Ram Motor Support - 20HP to 130HP	MAR-MTSPT-WD	62.79075	117	Installation Only - Trailer Support	0.1	0	0
9YA_LF130XA_PDI	Pre Delivery & Engine Installation - Yamaha LF130XA w Aluminium Talon Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_LF130XA_PDI	Pre Delivery & Engine Installation - Yamaha LF130XA w Aluminium Talon Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_LF130XA_PDI	Pre Delivery & Engine Installation - Yamaha LF130XA w Aluminium Talon Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_LF130XA_PDI	Pre Delivery & Engine Installation - Yamaha LF130XA w Aluminium Talon Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_LF130XA_PDI	Pre Delivery & Engine Installation - Yamaha LF130XA w Aluminium Talon Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_LF130XA_PDI	Pre Delivery & Engine Installation - Yamaha LF130XA w Aluminium Talon Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_F150LC_PDI	Pre Delivery & Engine Installation - Yamaha F150LC w Reliance SDS Propellor	1	Yamaha - F150LC	Yamaha - F150LC	18428.87382680085	22233	Pre Delivery & Engine Installation	5.383996855345912	20	44.414
9YA_F150LC_PDI	Pre Delivery & Engine Installation - Yamaha F150LC w Reliance SDS Propellor	3	PROPELLER - Reliance SDS M Series (F150 to F300)	68F-459xx-xx	1196.18475	1632	Propeller Installation	0.15	1	0
9YA_F150LC_PDI	Pre Delivery & Engine Installation - Yamaha F150LC w Reliance SDS Propellor	4	Yamaha Twin Ram Motor Support - 150 to 200HP (L4 Models)	MAR-MTSPT-YM-10	58.3295	108	Installation Only - Trailer Support	0.1	0	0
9YA_F150LC_PDI	Pre Delivery & Engine Installation - Yamaha F150LC w Reliance SDS Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_F150LC_PDI	Pre Delivery & Engine Installation - Yamaha F150LC w Reliance SDS Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_F150LC_PDI	Pre Delivery & Engine Installation - Yamaha F150LC w Reliance SDS Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_F150LC_PDI	Pre Delivery & Engine Installation - Yamaha F150LC w Reliance SDS Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_F150LC_PDI	Pre Delivery & Engine Installation - Yamaha F150LC w Reliance SDS Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_F150LC_PDI	Pre Delivery & Engine Installation - Yamaha F150LC w Reliance SDS Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_F150XC_PDI	Pre Delivery & Engine Installation - Yamaha F150XC w Reliance SDS Propellor	1	Yamaha - F150XC	Yamaha - F150XC	18618.91016280883	22461	Pre Delivery & Engine Installation	5.383996855345912	20	44.414
9YA_F150XC_PDI	Pre Delivery & Engine Installation - Yamaha F150XC w Reliance SDS Propellor	3	PROPELLER - Reliance SDS M Series (F150 to F300)	68F-459xx-xx	1196.18475	1632	Propeller Installation	0.15	1	0
9YA_F150XC_PDI	Pre Delivery & Engine Installation - Yamaha F150XC w Reliance SDS Propellor	4	Yamaha Twin Ram Motor Support - 150 to 200HP (L4 Models)	MAR-MTSPT-YM-10	58.3295	108	Installation Only - Trailer Support	0.1	0	0
9YA_F150XC_PDI	Pre Delivery & Engine Installation - Yamaha F150XC w Reliance SDS Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_F150XC_PDI	Pre Delivery & Engine Installation - Yamaha F150XC w Reliance SDS Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_F150XC_PDI	Pre Delivery & Engine Installation - Yamaha F150XC w Reliance SDS Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_F150XC_PDI	Pre Delivery & Engine Installation - Yamaha F150XC w Reliance SDS Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_F150XC_PDI	Pre Delivery & Engine Installation - Yamaha F150XC w Reliance SDS Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_F150XC_PDI	Pre Delivery & Engine Installation - Yamaha F150XC w Reliance SDS Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_LF150XC_PDI	Pre Delivery & Engine Installation - Yamaha LF150XC w Reliance SDS Propellor	1	Yamaha - LF150XC	Yamaha - LF150XC	18443.05564292084	22250	Pre Delivery & Engine Installation	5.383996855345912	20	44.414
9YA_LF150XC_PDI	Pre Delivery & Engine Installation - Yamaha LF150XC w Reliance SDS Propellor	3	PROPELLER - Reliance SDS ML Series (Counter Rotation)	68G-459xx-xx	1196.18475	1632	Propeller Installation	0.15	1	0
9YA_LF150XC_PDI	Pre Delivery & Engine Installation - Yamaha LF150XC w Reliance SDS Propellor	4	Yamaha Twin Ram Motor Support - 150 to 200HP (L4 Models)	MAR-MTSPT-YM-10	58.3295	108	Installation Only - Trailer Support	0.1	0	0
9YA_LF150XC_PDI	Pre Delivery & Engine Installation - Yamaha LF150XC w Reliance SDS Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_LF150XC_PDI	Pre Delivery & Engine Installation - Yamaha LF150XC w Reliance SDS Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_LF150XC_PDI	Pre Delivery & Engine Installation - Yamaha LF150XC w Reliance SDS Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_LF150XC_PDI	Pre Delivery & Engine Installation - Yamaha LF150XC w Reliance SDS Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_LF150XC_PDI	Pre Delivery & Engine Installation - Yamaha LF150XC w Reliance SDS Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_LF150XC_PDI	Pre Delivery & Engine Installation - Yamaha LF150XC w Reliance SDS Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_F175LB_PDI	Pre Delivery & Engine Installation - Yamaha F175LB w Reliance SDS Propellor	1	Yamaha - F175LB	Yamaha - F175LB	20419.05535564068	24618	Pre Delivery & Engine Installation	5.395388888888889	20	42.932
9YA_F175LB_PDI	Pre Delivery & Engine Installation - Yamaha F175LB w Reliance SDS Propellor	3	PROPELLER - Reliance SDS M Series (F150 to F300)	68F-459xx-xx	1196.18475	1632	Propeller Installation	0.15	1	0
9YA_F175LB_PDI	Pre Delivery & Engine Installation - Yamaha F175LB w Reliance SDS Propellor	4	Yamaha Twin Ram Motor Support - 150 to 200HP (L4 Models)	MAR-MTSPT-YM-10	58.3295	108	Installation Only - Trailer Support	0.1	0	0
9YA_F175LB_PDI	Pre Delivery & Engine Installation - Yamaha F175LB w Reliance SDS Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_F175LB_PDI	Pre Delivery & Engine Installation - Yamaha F175LB w Reliance SDS Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_F175LB_PDI	Pre Delivery & Engine Installation - Yamaha F175LB w Reliance SDS Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_F175LB_PDI	Pre Delivery & Engine Installation - Yamaha F175LB w Reliance SDS Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_F175LB_PDI	Pre Delivery & Engine Installation - Yamaha F175LB w Reliance SDS Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_F175LB_PDI	Pre Delivery & Engine Installation - Yamaha F175LB w Reliance SDS Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_F175XB_PDI	Pre Delivery & Engine Installation - Yamaha F175XB w Reliance SDS Propellor	1	Yamaha - F175XB	Yamaha - F175XB	21033.60072084063	25355	Pre Delivery & Engine Installation	5.395388888888889	20	42.932
9YA_F175XB_PDI	Pre Delivery & Engine Installation - Yamaha F175XB w Reliance SDS Propellor	3	PROPELLER - Reliance SDS M Series (F150 to F300)	68F-459xx-xx	1196.18475	1632	Propeller Installation	0.15	1	0
9YA_F175XB_PDI	Pre Delivery & Engine Installation - Yamaha F175XB w Reliance SDS Propellor	4	Yamaha Twin Ram Motor Support - 150 to 200HP (L4 Models)	MAR-MTSPT-YM-10	58.3295	108	Installation Only - Trailer Support	0.1	0	0
9YA_F175XB_PDI	Pre Delivery & Engine Installation - Yamaha F175XB w Reliance SDS Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_F175XB_PDI	Pre Delivery & Engine Installation - Yamaha F175XB w Reliance SDS Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_F175XB_PDI	Pre Delivery & Engine Installation - Yamaha F175XB w Reliance SDS Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
9YA_F175XB_PDI	Pre Delivery & Engine Installation - Yamaha F175XB w Reliance SDS Propellor	9	Battery Terminals (1 pair)	23211	11.22	19	Installation Only - Fit Battery Terminals	0.25	0	0
9YA_F175XB_PDI	Pre Delivery & Engine Installation - Yamaha F175XB w Reliance SDS Propellor	10	BEP Battery Switch - Sng Position / Surface Mount	113550	45.70800000000001	69	Installation Only - Fit Single Battery Switch	0.75	5	0
9YA_F175XB_PDI	Pre Delivery & Engine Installation - Yamaha F175XB w Reliance SDS Propellor	11	Electrical Sundries Required (Estimated Cost - $25.00)	SUNDRY-ELEC-$25	19	25	Electrical / Cable Installation Labour - (0.5)	0.5	0	0
9YA_F200LC_PDI	Pre Delivery & Engine Installation - Yamaha F200LC w Reliance SDS Propellor	1	Yamaha - F200LC	Yamaha - F200LC	22198.83316534223	27049	Pre Delivery & Engine Installation	7	20	77.345
9YA_F200LC_PDI	Pre Delivery & Engine Installation - Yamaha F200LC w Reliance SDS Propellor	3	PROPELLER - Reliance SDS M Series (F150 to F300)	68F-459xx-xx	1196.18475	1632	Propeller Installation	0.15	1	0
9YA_F200LC_PDI	Pre Delivery & Engine Installation - Yamaha F200LC w Reliance SDS Propellor	4	Yamaha Twin Ram Motor Support - 150 to 200HP (L4 Models)	MAR-MTSPT-YM-10	58.3295	108	Installation Only - Trailer Support	0.1	0	0
9YA_F200LC_PDI	Pre Delivery & Engine Installation - Yamaha F200LC w Reliance SDS Propellor	5	Yamaha - Screw in Flusher Fitting (F15 to XF425)	MAR-FLUSH-OB-07	3.0315	5	Supply Only - Installation Not Required	0	0	0
9YA_F200LC_PDI	Pre Delivery & Engine Installation - Yamaha F200LC w Reliance SDS Propellor	7	MFM70 - Battery MFM70	MFM70	146.4	209	Installation Only - Fit Battery	0.25	0	0
9YA_F200LC_PDI	Pre Delivery & Engine Installation - Yamaha F200LC w Reliance SDS Propellor	8	Battery Box - Large	23662	17.28	29	Installation Only - Fit Battery Box	0.25	0	0
