		Parts & Accessories Module	Supplier	Code	Supplier Description	P&A	MU	CTD	MU	GP	Sell	Base List	Install Type	TTF (Hours)	Labour ($)	Parts CTD	Sundry CTD	Total CTD	MU	GP	Parts	Sundry	Labour	Sell inc Install (if appl.)		Operation Code	Operation Description																															
		Electrical Pack for RS7	HIGHF	HFI-EPC-003	Electrical Pack for RS7	312	0.65	528	0.38300619834710725	202.22727272727263	803.25	730.2272727272726	Install - Highfield Electrical Pack (Seats Only)	0.25	32.522727272727266	528	5	565.5227272727273	0.3663947273238756	207.20454545454538	803.25	7	39.75	850		DFO-HFI-EPC-003	Electrical Pack for RS7																															
		Seat - TB 500	HIGHF	HFI-HES214	Seat - TB 500	463	0.65	783.5384615384615	0.42361173089623877	331.9160839160837	1227	1115.4545454545453	Install - Highfield Seat	1	130.09090909090907	783.5384615384615	10	923.6293706293707	0.3779631886976731	349.09790209790185	1227	14	159	1400		DFO-HFI-HES214	Seat - TB 500																															
		Seat - Bol 700 FRP	HIGHF	HFI-HES203	Seat - Bol 700 FRP	494	0.65	836.0000000000001	0.42127011744236587	352.1818181818179	1307	1188.181818181818	Install - Highfield Seat	1	130.09090909090907	836.0000000000001	10	976.0909090909092	0.3784111017975222	369.36363636363603	1307	14	159	1480		DFO-HFI-HES203	Seat - Bol 700 FRP																															
		Seat - Bol 900 FRP	HIGHF	HFI-HES204	Seat - Bol 900 FRP	602	0.65	1018.7692307692307	0.4072238543697317	414.8671328671328	1577	1433.6363636363635	Install - Highfield Seat	1	130.09090909090907	1018.7692307692307	10	1158.8601398601397	0.37282234170302386	432.04895104895104	1577	14	159	1750		DFO-HFI-HES204	Seat - Bol 900 FRP																															
		Seat - BOL 850 FRP	HIGHF	HFI-HES205	Seat - BOL 850 FRP	897	0.65	1518.0000000000002	0.39358006946939733	597.4545454545453	2327	2115.4545454545455	Install - Highfield Seat	1	130.09090909090907	1518.0000000000002	10	1658.0909090909092	0.3706891825209713	614.6363636363633	2327	14	159	2500		DFO-HFI-HES205	Seat - BOL 850 FRP																															
		Electrical Pack for BOL850	HIGHF	HFI-EPS-BOL850	Electrical Pack for BOL850	63	0.65	106.61538461538463	0.4772727272727271	50.88461538461537	173.25	157.5	Install - Highfield Electrical Pack (Seats Only)	0.25	32.522727272727266	106.61538461538463	5	144.1381118881119	0.3875580676070685	55.86188811188808	173.25	7	39.75	220		DFO-HFI-EPS-BOL850	Electrical Pack for BOL850																															
		Seat - BOL 950 FRP	HIGHF	HFI-HES209	Seat - BOL 950 FRP	1029	0.65	1741.3846153846155	0.392308989711587	683.160839160839	2667	2424.5454545454545	Install - Highfield Seat	1	130.09090909090907	1741.3846153846155	10	1881.4755244755245	0.3722305436515752	700.342657342657	2667	14	159	2840		DFO-HFI-HES209	Seat - BOL 950 FRP																															
		Seat - BOL 950RS with Refrigerator	HIGHF	HFI-HES213	Seat - BOL 950RS with Refrigerator	3586	0.65	6068.615384615386	0.37787907980069396	2293.2027972027963	9198	8361.818181818182	Labour Estimated - (2.0)	2	260.18181818181813	6068.615384615386	10	6338.797202797204	0.3667634547155486	2324.8391608391585	9198	14	318	9530		DFO-HFI-HES213	Seat - BOL 950RS with Refrigerator																															
		Electrical Pack for BOL950	HIGHF	HFI-EPS-BOL950	Electrical Pack for BOL950	88	0.65	148.92307692307693	0.5917308414725768	88.1223776223776	260.75	237.04545454545453	Labour Estimated - (0.75)	0.75	97.5681818181818	148.92307692307693	7.5	253.99125874125872	0.3958962851813357	100.55419580419579	260.75	10	119.25	390		DFO-HFI-EPS-BOL950	Electrical Pack for BOL950																															
		Seat - BOL 1100 w Kitchenette & Refrigerator	HIGHF	HFI-HES212	Seat - BOL 1100 w Kitchenette & Refrigerator	5152	0.65	8718.76923076923	0.3799904394024946	3313.0489510489497	13235	12031.81818181818	Labour Estimated - (3.0)	3	390.2727272727272	8718.76923076923	12.5	9121.541958041958	0.36828939101742153	3359.3671328671317	13235	17	477	13729		DFO-HFI-HES212	Seat - BOL 1100 w Kitchenette & Refrigerator																															
		Electrical Pack for BOL1100	HIGHF	HFI-EPS-BOL1100	Electrical Pack for BOL1100	152	0.65	257.2307692307692	0.5223330795998259	134.36013986013984	430.75	391.59090909090907	Labour Estimated - (0.75)	0.75	97.5681818181818	257.2307692307692	7.5	362.29895104895104	0.40516804593818606	146.79195804195803	430.75	10	119.25	560		DFO-HFI-EPS-BOL1100	Electrical Pack for BOL1100																															
		Seat - RS 900 FRP	HIGHF	HFI-HES200	Seat - RS 900 FRP	679	0.65	1149.076923076923	0.40587154176657436	466.3776223776222	1777	1615.4545454545453	Install - Highfield Seat	1	130.09090909090907	1149.076923076923	10	1289.167832167832	0.37509424955655235	483.5594405594404	1777	14	159	1950		DFO-HFI-HES200	Seat - RS 900 FRP																															
		Seat - RS 1100 FRP	HIGHF	HFI-HES201	Seat - RS 1100 FRP	741	0.65	1254	0.4042337248078874	506.90909090909076	1937	1760.9090909090908	Install - Highfield Seat	1	130.09090909090907	1254	10	1394.090909090909	0.37593739810890114	524.090909090909	1937	14	159	2110		DFO-HFI-HES201	Seat - RS 1100 FRP																															
		Seat - RS 1200 FRP	HIGHF	HFI-HES202	Seat - RS 1200 FRP	911	0.65	1541.6923076923076	0.3957507416244068	610.1258741258739	2367	2151.8181818181815	Install - Highfield Seat	1	130.09090909090907	1541.6923076923076	10	1681.7832167832166	0.37300151770307083	627.3076923076924	2367	14	159	2540		DFO-HFI-HES202	Seat - RS 1200 FRP																															
		Seat - FS 700	HIGHF	HFI-HES206	Seat - FS 700	494	0.65	836.0000000000001	0.42127011744236587	352.1818181818179	1307	1188.181818181818	Install - Highfield Seat	1	130.09090909090907	836.0000000000001	10	976.0909090909092	0.3784111017975222	369.36363636363603	1307	14	159	1480		DFO-HFI-HES206	Seat - FS 700																															
		Seat - FS 900	HIGHF	HFI-HES207	Seat - FS 900	602	0.65	1018.7692307692307	0.4072238543697317	414.8671328671328	1577	1433.6363636363635	Install - Highfield Seat	1	130.09090909090907	1018.7692307692307	10	1158.8601398601397	0.37282234170302386	432.04895104895104	1577	14	159	1750		DFO-HFI-HES207	Seat - FS 900																															
		Seat - Single Jockey FRP	HIGHF	HFI-HES208	Seat - Single Jockey FRP	556	0.65	940.923076923077	0.4173702360425706	392.7132867132865	1467	1333.6363636363635	Install - Highfield Seat	1	130.09090909090907	940.923076923077	10	1081.0139860139861	0.37917650483552706	409.8951048951046	1467	14	159	1640		DFO-HFI-HES208	Seat - Single Jockey FRP																															
		Seat - Suspension Seat with Shock	HIGHF	HFI-HEE430	Seat - Suspension Seat with Shock	1853	0.65	3135.846153846154	0.37906811826254483	1188.6993006993002	4757	4324.545454545454	Install - Highfield Seat	1	130.09090909090907	3135.846153846154	10	3275.937062937063	0.3681026514593591	1205.8811188811183	4757	14	159	4930		DFO-HFI-HEE430	Seat - Suspension Seat with Shock																															
		Sundeck for PA540 Coaster	HIGHF	HFI-ADO-HEE469	Sundeck for PA540 Coaster	413	0.65	698.9230769230769	0.36573749824905444	255.6223776223776	1050	954.5454545454545	Supply Only - Installation Not Required	0	0	698.9230769230769	0	698.9230769230769	0.36573749824905444	255.6223776223776	1050	0	0	1050		DFO-HFI-ADO-HEE469	Sundeck for PA540 Coaster																															
		Sundeck for PA600 Coaster	HIGHF	HFI-ADO-HEE470	Sundeck for PA600 Coaster	515	0.65	871.5384615384615	0.3664446762416752	319.3706293706292	1310	1190.9090909090908	Supply Only - Installation Not Required	0	0	871.5384615384615	0	871.5384615384615	0.3664446762416752	319.3706293706292	1310	0	0	1310		DFO-HFI-ADO-HEE470	Sundeck for PA600 Coaster																															
		Electrical Pack for CL420-CL460	HIGHF	HFI-EPB-001	Electrical Pack for CL420-CL460	327	0.65	553.3846153846154	0.4070437485783608	225.25174825174827	856.5	778.6363636363636	Install - Highfield Electrical Pack	0.5	65.04545454545453	553.3846153846154	10	628.4300699300699	0.3742760013575843	235.20629370629365	856.5	14	79.5	950		DFO-HFI-EPB-001	Electrical Pack for CL420-CL460																															
		Sundeck - SP330/360	HIGHF	HFI-SUNDECK360	Sundeck - SP330/360	294	0.65	497.53846153846155	0.37038286388935726	184.2797202797202	750	681.8181818181818	Supply Only - Installation Not Required	0	0	497.53846153846155	0	497.53846153846155	0.37038286388935726	184.2797202797202	750	0	0	750		DFO-HFI-SUNDECK360	Sundeck - SP330/360																															
		Sundeck - SP390/420/460	HIGHF	HFI-SUNDECK460	Sundeck - SP390/420/460	368	0.65	622.7692307692308	0.37217031979877807	231.77622377622367	940	854.5454545454545	Supply Only - Installation Not Required	0	0	622.7692307692308	0	622.7692307692308	0.37217031979877807	231.77622377622367	940	0	0	940		DFO-HFI-SUNDECK460	Sundeck - SP390/420/460																															
		Sundeck - SP520	HIGHF	HFI-SUNDECK520	Sundeck - SP520	411	0.65	695.5384615384615	0.37238342281474324	259.00699300699296	1050	954.5454545454545	Supply Only - Installation Not Required	0	0	695.5384615384615	0	695.5384615384615	0.37238342281474324	259.00699300699296	1050	0	0	1050		DFO-HFI-SUNDECK520	Sundeck - SP520																															
		Towpost	HIGHF	HFI-TOWPOST	Towpost	206	0.65	348.61538461538464	0.38209098932841185	133.20279720279711	530	481.81818181818176	Supply Only - Installation Not Required	0	0	348.61538461538464	0	348.61538461538464	0.38209098932841185	133.20279720279711	530	0	0	530		DFO-HFI-TOWPOST	Towpost																															
		Towpost - SP520	HIGHF	HFI-TOWPOST-L	Towpost - SP520	559	0.65	946.0000000000001	0.36459734768402813	344.90909090909065	1420	1290.9090909090908	Supply Only - Installation Not Required	0	0	946.0000000000001	0	946.0000000000001	0.36459734768402813	344.90909090909065	1420	0	0	1420		DFO-HFI-TOWPOST-L	Towpost - SP520																															
		Rear Towpost	HIGHF	HFI-TOWPOSTR	Rear Towpost	402	0.65	680.3076923076924	0.3984313967353313	271.0559440559439	1046.5	951.3636363636363	Install - Highfield Towpost	0.5	65.04545454545453	680.3076923076924	10	755.3531468531469	0.37202531118219123	281.0104895104894	1046.5	14	79.5	1140		DFO-HFI-TOWPOSTR	Rear Towpost																															
		Rear Towpost - PA500	HIGHF	HFI-TOWPOSTR-M	Rear Towpost - PA500	468	0.65	792.0000000000001	0.3963498622589528	313.90909090909065	1216.5	1105.9090909090908	Install - Highfield Towpost	0.5	65.04545454545453	792.0000000000001	10	867.0454545454546	0.37352555701179524	323.86363636363615	1216.5	14	79.5	1310		DFO-HFI-TOWPOSTR-M	Rear Towpost - PA500																															
		Roll Bar - CL420/460 & PA420/460	HIGHF	HFI-ROLLBAR-01	Roll Bar - CL420/460 & PA420/460	294	0.65	497.53846153846155	0.41880305841344795	208.37062937062933	776.5	705.9090909090909	Install - Highfield Roll Bar	0.5	65.04545454545453	497.53846153846155	10	572.583916083916	0.3812981271258374	218.32517482517483	776.5	14	79.5	870		DFO-HFI-ROLLBAR-01	Roll Bar - CL420/460 & PA420/460																															
		Roll Bar - SP390/420/460 & PA500	HIGHF	HFI-ROLLBAR-02	Roll Bar - SP390/420/460 & PA500	340	0.65	575.3846153846155	0.4164438502673793	239.61538461538441	896.5	814.9999999999999	Install - Highfield Roll Bar	0.5	65.04545454545453	575.3846153846155	10	650.43006993007	0.383699865070448	249.5699300699299	896.5	14	79.5	990		DFO-HFI-ROLLBAR-02	Roll Bar - SP390/420/460 & PA500																															
		Roll Bar - SP520	HIGHF	HFI-ROLLBAR-03	Roll Bar - SP520	345	0.65	583.8461538461538	0.4114864055575517	240.2447552447552	906.5	824.090909090909	Install - Highfield Roll Bar	0.5	65.04545454545453	583.8461538461538	10	658.8916083916083	0.3797275568739619	250.1993006993007	906.5	14	79.5	1000		DFO-HFI-ROLLBAR-03	Roll Bar - SP520																															
		Roll Bar - SP560/600/660 & PA540/600/660	HIGHF	HFI-ROLLBAR-04	Roll Bar - SP560/600/660 & PA540/600/660	370	0.65	626.1538461538462	0.40322760777306205	252.48251748251732	966.5	878.6363636363635	Install - Highfield Roll Bar	0.5	65.04545454545453	626.1538461538462	10	701.1993006993007	0.3742688600449777	262.4370629370628	966.5	14	79.5	1060		DFO-HFI-ROLLBAR-04	Roll Bar - SP560/600/660 & PA540/600/660																															
		Roll Bar - SP760 & PA700/760	HIGHF	HFI-ROLLBAR-05	Roll Bar - SP760 & PA700/760	434	0.65	734.4615384615385	0.4067201127318427	298.72027972027956	1136.5	1033.181818181818	Install - Highfield Roll Bar	0.5	65.04545454545453	734.4615384615385	10	809.506993006993	0.38131211693208755	308.67482517482506	1136.5	14	79.5	1230		DFO-HFI-ROLLBAR-05	Roll Bar - SP760 & PA700/760																															
		Roll Bar - PA860	HIGHF	HFI-ROLLBAR-06	Roll Bar - PA860	449	0.65	759.8461538461538	0.3956174418818677	300.60839160839146	1166.5	1060.4545454545453	Install - Highfield Roll Bar	0.5	65.04545454545453	759.8461538461538	10	834.8916083916083	0.3719799479853755	310.56293706293695	1166.5	14	79.5	1260		DFO-HFI-ROLLBAR-06	Roll Bar - PA860																															
		Roll Bar w Ladder - PA600/660	HIGHF	HFI-ROLLLAD-01	Roll Bar w Ladder - PA600/660	883	0.65	1494.3076923076924	0.37886899469314783	566.1468531468531	2266.5	2060.4545454545455	Install - Highfield Roll Bar	0.5	65.04545454545453	1494.3076923076924	10	1569.3531468531469	0.3670948121247229	576.1013986013986	2266.5	14	79.5	2360		DFO-HFI-ROLLLAD-01	Roll Bar w Ladder - PA600/660																															
		Roll Bar w Ladder - PA700/760	HIGHF	HFI-ROLLLAD-02	Roll Bar w Ladder - PA700/760	955	0.65	1616.1538461538464	0.38178789321102474	617.0279720279716	2456.5	2233.181818181818	Install - Highfield Roll Bar	0.5	65.04545454545453	1616.1538461538464	10	1691.199300699301	0.3707324838789039	626.9825174825171	2456.5	14	79.5	2550		DFO-HFI-ROLLLAD-02	Roll Bar w Ladder - PA700/760																															
		Roll Bar w Ladder - PA860	HIGHF	HFI-ROLLLAD-03	Roll Bar w Ladder - PA860	1029	0.65	1741.3846153846155	0.3816069521078795	664.5244755244751	2646.5	2405.9090909090905	Install - Highfield Roll Bar	0.5	65.04545454545453	1741.3846153846155	10	1816.43006993007	0.37132121524776734	674.4790209790206	2646.5	14	79.5	2740		DFO-HFI-ROLLLAD-03	Roll Bar w Ladder - PA860																															
		Roll Bar w Ladder & Engine Protector - PA760	HIGHF	HFI-HEE477-PA760	Roll Bar w Ladder & Engine Protector - PA760	1156	0.65	1956.3076923076924	0.37852455031599397	740.5104895104892	2966.5	2696.8181818181815	Install - Highfield Roll Bar	0.5	65.04545454545453	1956.3076923076924	10	2031.3531468531469	0.36944094931381627	750.4650349650346	2966.5	14	79.5	3060		DFO-HFI-HEE477-PA760	Roll Bar w Ladder & Engine Protector - PA760																															
		Roll Bar w Ladder & Engine Protector - PA860	HIGHF	HFI-HEE477-PA860	Roll Bar w Ladder & Engine Protector - PA860	1360	0.65	2301.538461538462	0.37714207583859966	868.0069930069926	3486.5	3169.5454545454545	Install - Highfield Roll Bar	0.5	65.04545454545453	2301.538461538462	10	2376.5839160839164	0.3694216444535332	877.9615384615381	3486.5	14	79.5	3580		DFO-HFI-HEE477-PA860	Roll Bar w Ladder & Engine Protector - PA860																															
		Transom Ladder - PA420 to PA660	HIGHF	HFI-HEE414-A	Transom Ladder - PA420 to PA660	124	0.65	209.84615384615387	0.4133731005065313	86.7447552447552	326.25	296.59090909090907	Labour Estimated - (0.25)	0.25	32.522727272727266	209.84615384615387	2.5	244.86888111888112	0.3736479491664582	91.4947552447552	326.25	4	39.75	370		DFO-HFI-HEE414-A	Transom Ladder - PA420 to PA660																															
		Transom Ladder - PA700/760/860	HIGHF	HFI-HEE414-B	Transom Ladder - PA700/760/860	132	0.65	223.3846153846154	0.40910656148259444	91.38811188811187	346.25	314.77272727272725	Labour Estimated - (0.25)	0.25	32.522727272727266	223.3846153846154	2.5	258.40734265734267	0.3720409447327292	96.13811188811184	346.25	4	39.75	390		DFO-HFI-HEE414-B	Transom Ladder - PA700/760/860																															
		Forward Arch - SP390/420/460	HIGHF	HFI-HEE483	Forward Arch - SP390/420/460	1067	0.65	1805.6923076923076	0.3880347308821364	700.6713286713284	2757	2506.363636363636	Labour Estimated - (1.0)	1	130.09090909090907	1805.6923076923076	10	1945.7832167832166	0.3689276074854356	717.8531468531469	2757	14	159	2930		DFO-HFI-HEE483	Forward Arch - SP390/420/460																															
		Forward Arch - SP520	HIGHF	HFI-HEE476	Forward Arch - SP520	1103	0.65	1866.6153846153848	0.39143433011396395	730.6573426573423	2857	2597.272727272727	Labour Estimated - (1.0)	1	130.09090909090907	1866.6153846153848	10	2006.7062937062938	0.3726699633048623	747.8391608391607	2857	14	159	3030		DFO-HFI-HEE476	Forward Arch - SP520																															
		Fabric Top	HIGHF	HFI-FTOP	Fabric Top	781	0.65	1321.6923076923076	0.4010962846954001	530.1258741258741	2037	1851.8181818181818	Install - Highfield Top	1	130.09090909090907	1321.6923076923076	10	1461.7832167832166	0.37441098380653964	547.3076923076924	2037	14	159	2210		DFO-HFI-FTOP	Fabric Top																															
		AL Top for SUS750	HIGHF	HFI-ALTOP	AL Top for SUS750	679	0.65	1149.076923076923	0.40587154176657436	466.3776223776222	1777	1615.4545454545453	Install - Highfield Top	1	130.09090909090907	1149.076923076923	10	1289.167832167832	0.37509424955655235	483.5594405594404	1777	14	159	1950		DFO-HFI-ALTOP	AL Top for SUS750																															
		FRP Top (S) for SUS950	HIGHF	HFI-HEE489-S	FRP Top (S) for SUS950	925	0.65	1565.3846153846155	0.392048246593701	613.7062937062935	2397	2179.090909090909	Install - Highfield Top	1	130.09090909090907	1565.3846153846155	10	1705.4755244755245	0.36991918255884976	630.8881118881116	2397	14	159	2570		DFO-HFI-HEE489-S	FRP Top (S) for SUS950																															
		FRP Top (L) for SUS950	HIGHF	HFI-HEE489-L	FRP Top (L) for SUS950	1316	0.65	2227.0769230769233	0.386652515762767	861.1048951048947	3397	3088.181818181818	Install - Highfield Top	1	130.09090909090907	2227.0769230769233	10	2367.1678321678323	0.3710284929321573	878.2867132867127	3397	14	159	3570		DFO-HFI-HEE489-L	FRP Top (L) for SUS950																															
		Stern Mesh Shade - SP560/600	HIGHF	HFI-HEE485-S	Stern Mesh Shade - SP560/600	238	0.65	402.7692307692308	0.4298736023334953	173.1398601398601	633.5	575.9090909090909	Install - Highfield Mesh Shade	0.5	65.04545454545453	402.7692307692308	5	472.81468531468533	0.384359400998336	181.73076923076917	633.5	7	79.5	720		DFO-HFI-HEE485-S	Stern Mesh Shade - SP560/600																															
