As at 27.02.2026		Franchise	Part	Description	Stock OH	Bin	Daily	MU	GP	List	Retail+ GST	
		9HI	HEP 002	DIVE RACK - 6 TANKS	0	BUY IN	1312.31	0.8011293063376793	1051.33	2363.64	2600	
		9HI	HEP 003	DIVE RACK - 8 TANKS	0	BUY IN	1412.31	0.802330933010458	1133.1399999999999	2545.45	2800	
		9HI	HEP 004	DIVE RACK - 10 TANKS	0	BUY IN	1830.77	0.8372815809741256	1532.87	3363.64	3700	
		9HI	HEP 005G	BOW STEP (FRP) - GREY	0	BUY IN	227.69	1.0362773947033246	235.95	463.64	510	
		9HI	HEP 005W	BOW STEP (FRP) - WHITE	0	BUY IN	227.69	1.0362773947033246	235.95	463.64	510	
		9HI	HEP 006G	BOW STEP (NYLON) - GREY	1	BUY IN	138.46	1.0353892821031343	143.35999999999999	281.82	310	
		9HI	HEP 007B	FLAG HOLDER - BLACK	0	BUY IN	212.31	0.8412227403325327	178.60000000000002	390.91	430	
		9HI	HEP 007G	FLAG HOLDER - GREY	0	BUY IN	212.31	0.8412227403325327	178.60000000000002	390.91	430	
		9HI	HEP 007W	FLAG HOLDER - WHITE	0	BUY IN	212.31	0.8412227403325327	178.60000000000002	390.91	430	
		9HI	HEP 008	GAS STRUT - L585 (290N)	0	BUY IN	63.08	1.0175967025998731	64.19	127.27	140	
		9HI	HEP 009	GAS STRUT - L405 (180N)	0	BUY IN	55.38	1.1339833875045142	62.800000000000004	118.18	130	
		9HI	HEP 010	SUNDECK FOR PA540	0	BUY IN	635.38	1.0031005067833423	637.35	1272.73	1400	
		9HI	HEP 011	SUNDECK FOR PA600	0	BUY IN	792.31	1.0079388118287036	798.6000000000001	1590.91	1750	
		9HI	HEP 012B	GLOVE BOX - BLACK	0	BUY IN	96.92	1.0635575732562939	103.08	200	220	
		9HI	HEP 012G	GLOVE BOX - GREY	0	BUY IN	96.92	1.0635575732562939	103.08	200	220	
		9HI	HEP 012W	GLOVE BOX - WHITE	0	BUY IN	96.92	1.0635575732562939	103.08	200	220	
		9HI	HEP 013	REFRIDGERATOR - SP800/900	0	BUY IN	2147.69	0.8201369843878772	1761.4	3909.09	4300	
		9HI	HEP 014	SHOWER KIT W WATER TANK	0	BUY IN	575.38	1.006586951232229	579.17	1154.55	1270.01	
		9HI	HEP 016	BIMINI FITTING	8	BUY IN	12.31	1.215272136474411	14.959999999999999	27.27	30	
		9HI	HEP 021B	TRANSOM STORAGE BOX - BLACK	0	BUY IN	83.08	1.0790804044294655	89.64999999999999	172.73	190	
		9HI	HEP 021G	TRANSOM STORAGE BOX - GREY	0	BUY IN	83.08	1.0790804044294655	89.64999999999999	172.73	190	
		9HI	HEP 021W	TRANSOM STORAGE BOX - WHITE	-1	BUY IN	83.08	1.0790804044294655	89.64999999999999	172.73	190	
		9HI	HEP 022B	SIDE STEP - BLACK	0	BUY IN	120	0.8181666666666667	98.18	218.18	240	
		9HI	HEP 022G	SIDE STEP - GREY	0	BUY IN	120	0.8181666666666667	98.18	218.18	240	
		9HI	HEP 022W	SIDE STEP - WHITE	0	BUY IN	120	0.8181666666666667	98.18	218.18	240	
		9HI	HEP 038	NAV LIGHTS FOR BOW STEP	0	BUY IN	104.62	1.0854521124068055	113.56	218.18	240	
		9HI	HEP 039	NAV LIGHTS FOR ROLL BAR	0	BUY IN	104.62	1.0854521124068055	113.56	218.18	240	
		9HI	HEP 040	MOORING LIGHTS (FOLDING)	0	BUY IN	121.54	1.0194997531676813	123.90999999999998	245.45	270	
		9HI	HEP 041	MOORING LIGHTS FOR ROLL BAR	0	BUY IN	98.46	1.0312817387771684	101.54	200	220	
		9HI	HEP 044	ANCHOR - HIGHFIELD	0	BUY IN	35.38	1.0556811758055398	37.35	72.73	80	
		9HI	HEP 045	COURTESY LIGHT - HIGHFIELD	4	BUY IN	9.23	1.0682556879739977	9.86	19.09	21	
		9HI	HER 001	ROLL BAR - CL420	0	BUY IN	452.31	0.6279984966063099	284.05	736.36	810	
		9HI	HER 002	ROLL BAR - CL460	0	BUY IN	452.31	0.6279984966063099	284.05	736.36	810	
		9HI	HER 003	ROLL BAR - SP390	0	BUY IN	480	0.7424583333333333	356.38	836.38	920.02	
		9HI	HER 004	ROLL BAR - SP420	0	BUY IN	523.08	0.5989141240345645	313.28	836.36	920	
		9HI	HER 005	ROLL BAR - SP460	0	BUY IN	523.08	0.5989141240345645	313.28	836.36	920	
		9HI	HER 006	ROLL BAR - SP520	0	BUY IN	530.77	0.5928745030804304	314.68000000000006	845.45	930	
		9HI	HER 012	ROLL BAR - PA420	0	BUY IN	452.31	0.6279984966063099	284.05	736.36	810	
		9HI	HER 013	ROLL BAR - PA460	0	BUY IN	452.31	0.6279984966063099	284.05	736.36	810	
		9HI	HER 014	ROLL BAR - PA500	0	BUY IN	523.08	0.5989141240345645	313.28	836.36	920	
		9HI	HER 015	ROLL BAR - PA540	0	BUY IN	569.23	0.5810832176800238	330.77	900	990	
		9HI	HER 016	ROLL BAR - PA600	0	BUY IN	569.23	0.5810832176800238	330.77	900	990	
		9HI	HER 017	ROLL BAR - PA660	0	BUY IN	569.23	0.5810832176800238	330.77	900	990	
		9HI	HER 018	ROLL BAR - PA700	0	BUY IN	667.69	0.5521574383321599	368.66999999999985	1036.36	1140	
		9HI	HER 019	ROLL BAR - PA760	0	BUY IN	667.69	0.5521574383321599	368.66999999999985	1036.36	1140	
		9HI	HER 020	ROLL BAR - PA860	0	BUY IN	675.38	0.5614172762000651	379.16999999999996	1054.55	1160.01	
		9HI	HER 021	ROLL BAR W LADDER - PA600	0	BUY IN	1358.46	0.47894674852406394	650.6299999999999	2009.09	2210	
		9HI	HER 022	ROLL BAR W LADDER - PA660	0	BUY IN	1358.46	0.47894674852406394	650.6299999999999	2009.09	2210	
		9HI	HER 023	ROLL BAR W LADDER - PA700	0	BUY IN	1469.23	0.4726353259870816	694.4099999999999	2163.64	2380	
		9HI	HER 024	ROLL BAR W LADDER - PA760	0	BUY IN	1469.23	0.4726353259870816	694.4099999999999	2163.64	2380	
		9HI	HER 025	ROLL BAR W LADDER - PA860	0	BUY IN	1583.08	0.46434797988730825	735.0999999999999	2318.18	2550	
		9HI	HER 026	ROLL BAR W LADDER & ENGINE PRO	0	BUY IN	1778.46	0.45682781732510136	812.4499999999998	2590.91	2850	
		9HI	HER 027	ROLL BAR W LADDER & ENGINE PRO	0	BUY IN	2092.31	0.4511998700001435	944.0500000000002	3036.36	3340	
		9HI	HES 002	SEAT - RS7 W EP	0	BUY IN	1429.23	0.5965379959838515	852.5900000000001	2281.82	2510	
		9HI	HES 002-G	SEAT - RS7 W EP GREY	2	BUY IN	1311.53	0.739739083360655	970.1899999999998	2281.72	2509.89	
		9HI	HES 002-W	SEAT - RS7 W EP WHITE	3	BUY IN	1311.53	0.739739083360655	970.1899999999998	2281.72	2509.89	
		9HI	HES 003	SEAT - BOL850 W EP	0	BUY IN	1764.62	0.5609876347315571	989.9300000000003	2754.55	3030.01	
		9HI	HES 004	SEAT - BOL950 W EP	0	BUY IN	2024.62	0.5401309875433414	1093.56	3118.18	3430	
		9HI	HES 005	SEAT - BOL950RS W FRIDGE + EP	0	BUY IN	5652.31	0.4652097991794504	2629.5099999999993	8281.82	9110	
		9HI	HES 006	SEAT - BOL1100 W FRIDGE & SINK	0	BUY IN	8156.92	0.46668595499281584	3806.7199999999993	11963.64	13160	
		9HI	HES 007	SEAT - TB500	0	BUY IN	712.31	0.5442714548440989	387.69000000000005	1100	1210	
		9HI	HES 008	SEAT - BOL700	0	BUY IN	760	0.6507236842105263	494.54999999999995	1254.55	1380.01	
		9HI	HES 009	SEAT - BOL900	0	BUY IN	927.69	0.6071209132361026	563.22	1490.91	1640	
		9HI	HES 010	SEAT - BOL950	0	BUY IN	1889.23	0.5494513637831285	1038.04	2927.27	3220	
		9HI	HES 012	SEAT - RS 1100 FRP	0	BUY IN	1332.31	0.5420960587250717	722.2400000000002	2054.55	2260.01	
		9HI	HES 013	SEAT - RST 1100 FRP	0	BUY IN	1401.54	0.5372732851006752	753.0100000000002	2154.55	2370.01	
		9HI	HES 014	SEAT - FS 700	0	BUY IN	760	0.5430657894736842	412.73	1172.73	1290	
		9HI	HES 015	SEAT - FS 900	0	BUY IN	927.69	0.5091248154016966	472.30999999999995	1400	1540	
		9HI	HES 016	SEAT - JOCKEY FRP (SINGLE)	0	BUY IN	855.38	0.5729266524819379	490.07000000000005	1345.45	1480	
		9HI	HES 017	SEAT - SUSPENSION SEAT (SINGLE	0	BUY IN	2850.77	0.4509623715697863	1285.5899999999997	4136.36	4550	
		9HI	HES 018	SEAT - RS900	0	BUY IN	1236.92	0.5581201694531578	690.3499999999999	1927.27	2120	
		9HI	HES002-W	SEAT - RS7 W EP WHITE	0	BUY IN	1429.23	0.5965379959838515	852.5900000000001	2281.82	2510	
		9HI	HES200	SEAT - RS 900 FRP	0	BUY IN	1044.62	0.43941337519863705	459.0200000000002	1503.64	1654	
		9HI	HES201	SEAT - RS 1100 FRP	0	BUY IN	1140	0.43859649122807015	500	1640	1804	
		9HI	HES202	SEAT - RS 1200 FRP	0	BUY IN	1401.54	0.4295988698146326	602.1000000000001	2003.64	2204	
		9HI	HES203	SEAT - BOL 700 FRP	0	BUY IN	760	0.45215789473684226	343.6400000000001	1103.64	1214	
		9HI	HES204	SEAT - BOL 900 FRP	0	BUY IN	926.15	0.44684986233331536	413.85	1340	1474	
		9HI	HES205	SEAT - BOL 850 FRP	0	BUY IN	1380	0.4321449275362318	596.3599999999999	1976.36	2174	
		9HI	HES206	SEAT - FS 700	0	BUY IN	760	0.45215789473684226	343.6400000000001	1103.64	1214	
		9HI	HES207	SEAT - FS 900	0	BUY IN	926.15	0.44684986233331536	413.85	1340	1474	
		9HI	HES208	SEAT - SINGLE JOCKEY FRP	0	BUY IN	855.38	0.4496481096121022	384.62	1240	1364	
		9HI	HES209	SEAT - BOL 950 FRP	0	BUY IN	1583.08	0.42644717891704775	675.0999999999999	2258.18	2484	
		9HI	HES211	SEAT - RS7	0	BUY IN	1044.15	0.3094574534310203	323.1199999999999	1367.27	1504	
		9HI	HES212	SEAT - BOL 1100 W KITCH & FRID	0	BUY IN	7926.15	0.41499340789664607	3289.300000000001	11215.45	12337	
		9HI	HES213	SEAT - BOL 950RS W FRIDGE	0	BUY IN	5516.92	0.4141622499510596	2284.8999999999996	7801.82	8582	
		9HI	HES214	SEAT - TB 500	1	BUY IN	712.31	0.4600384663980571	327.69000000000005	1040	1144	
		9HI	HET 001	FORWARD ARCH - SP390	0	BUY IN	1640	0.5188475609756097	850.9099999999999	2490.91	2740	
		9HI	HET 002	FORWARD ARCH - SP420	0	BUY IN	1640	0.5188475609756097	850.9099999999999	2490.91	2740	
		9HI	HET 003	FORWARD ARCH - SP460	0	BUY IN	1640	0.5188475609756097	850.9099999999999	2490.91	2740	
		9HI	HET 004	FORWARD ARCH - SP520	0	BUY IN	1696.92	0.5161174362963487	875.81	2572.73	2830	
		9HI	HET 005	FABRIC TOP FOR SUS750	0	BUY IN	1586.15	0.5188286101566687	822.94	2409.09	2650	
		9HI	HET 006	FRP S TOP FOR SUS950	0	BUY IN	1904.62	0.5035230124644287	959.02	2863.64	3150	
		9HI	HET 007	FRP L TOP FOR SUS950	0	BUY IN	2299.76	0.6090113751000104	1400.58	3700.34	4070.37	
		9HI	HET 008	STERN MESH SHADE - SP560	-1	BUY IN	366.15	0.41521234466748597	152.02999999999997	518.18	570	
		9HI	HET 009	STERN MESH SHADE - SP600	0	BUY IN	366.15	0.41521234466748597	152.02999999999997	518.18	570	
		9HI	HET 010	STERN MESH SHADE - SP660	0	BUY IN	393.85	0.40802335914688315	160.69999999999993	554.55	610.01	
		9HI	HET 011	STERN MESH SHADE - SP700	0	BUY IN	393.85	0.40802335914688315	160.69999999999993	554.55	610.01	
		9HI	HET 012	STERN MESH SHADE - SP760	0	BUY IN	393.85	0.40802335914688315	160.69999999999993	554.55	610.01	
		9HI	HET 013	STERN MESH SHADE - SP800	0	BUY IN	1129.23	0.4007952321493406	452.5899999999999	1581.82	1740	
		9HI	HET 014	STERN MESH SHADE - SP900	0	BUY IN	1129.23	0.4007952321493406	452.5899999999999	1581.82	1740	
		9HI	HET 016	T TOP - XL	0	BUY IN	4275.38	0.44591124063825893	1906.4399999999996	6181.82	6800	
		9HI	HET 020	FABRIC TOP FOR SUS970	0	BUY IN	1836.92	0.5044966574483373	926.7199999999998	2763.64	3040	
		9HI	HET 021	FABRIC TOP FOR SUS770	0	BUY IN	1836.92	0.5044966574483373	926.7199999999998	2763.64	3040	
		9HI	HF ASP	HF ANTI SLIP PATCH BLK HYP	4	BUY IN	28.44	0.5822784810126581	16.56	45	49.5	
		9HI	HFSP360	HF SKI POLE SPORT 360 AND BASE	0	HIGH	300	0.5	150	450	495	
		9HI	HICOVERUL260	HIGHFIELD FULL COVER UL260	0	BUY IN	350	0.42857142857142855	150	500	550	
		9HI	LH380H	HF LOGO - 380 X81MM HYP ARTIC	3	HIGH	16.92	1.1489361702127656	19.439999999999998	36.36	40	
		9HI	LH380P	HF LOGO - 380 X 81MM PVC L/GRE	4	HIGH	7.69	1.3641092327698308	10.489999999999998	18.18	20	
		9HI	LH422H	HF LOGO - 422 X 90MM HYP ARTIC	4	HIGH	20	1.2725000000000002	25.450000000000003	45.45	50	
		9HI	LH422P	HF LOGO - 422 X 90MM PVC L/GRE	4	HIGH	12.31	1.215272136474411	14.959999999999999	27.27	30	
		9HI	LH650H	HF LOGO - 650 X 130MM HYP	2	BUY IN	36.92	1.2161430119176595	44.89999999999999	81.82	90	
		9HI	LHB001P	HF BOW LOGO - PVC WHITE	3	HIGH	4.62	2.935064935064935	13.559999999999999	18.18	20	
		9HI	LHB002H	HF BOW LOGO - HYP	1	HIGH	7.69	1.3641092327698308	10.489999999999998	18.18	20	
		9HI	LOR	STEERING WHEEL - LOREDAN	0	BUY IN	381.54	0.41246003040310303	157.36999999999995	538.91	592.8	
		9HI	LPA540	HF INSPECTION PORT LID BLK	0	HIGH	15.87	0.3018273471959673	4.790000000000001	20.66	22.73	
		9HI	LSC001	LATCH - SOUTHCO C7-99-138	2	HIGH	23.69	1.2258336850991978	29.039999999999996	52.73	58	
		9HI	M66-08	STEERING CABLE M66 - 8'	0	BUY IN	106.15	0.5244465379180404	55.66999999999999	161.82	178	
		9HI	M66-10	STEERING CABLE M66 - 10'	0	BUY IN	106.15	0.5244465379180404	55.66999999999999	161.82	178	
		9HI	M66-11	STEERING CABLE M66 - 11'	0	BUY IN	106.15	0.5244465379180404	55.66999999999999	161.82	178	
		9HI	M66-12	STEERING CABLE M66 - 12'	0	BUY IN	124.62	0.5173326913818006	64.47	189.09	208	
		9HI	M66-13	STEERING CABLE M66 - 13'	0	BUY IN	124.62	0.5173326913818006	64.47	189.09	208	
		9HI	M66-14	STEERING CABLE M66 - 14'	0	BUY IN	124.62	0.5173326913818006	64.47	189.09	208	
		9HI	M66-15	STEERING CABLE M66 - 15'	0	BUY IN	124.62	0.5173326913818006	64.47	189.09	208	
		9HI	MPAL002	TRANSOM PLATE - ALUMINIUM	0	BUY IN	10.77	1.0259981429897866	11.05	21.82	24	
		9HI	OH001P	OAR HOLDER - PVC (EACH)	11	HF	1.52	1.3947368421052633	2.12	3.64	4	
		9HI	OH002H	OAR HOLDER - HYPALON (EACH)	8	HF	2	0.8200000000000001	1.6400000000000001	3.64	4	
		9HI	PBS740	PLASTIC SEAT - 740MM HF	3	HIGH	62.72	1.3190369897959182	82.72999999999999	145.45	160	
		9HI	PBS840	PLASTIC SEAT - 840MM HF	3	HIGH	69.69	1.217821782178218	84.87	154.56	170.02	
		9HI	PG001	PRESSURE GAUGE - HIGHFIELD	2	BUY IN	12.1	1.253719008264463	15.17	27.27	30	
		9HI	PVC DG-10	KEEL GUARD - PVC / MTR	0	BUY IN	13.85	1.0346570397111914	14.33	28.18	31	
		9HI	RK001H	REPAIR KIT - HYP HIGHFIELD	0	HIGH	12.31	1.215272136474411	14.959999999999999	27.27	30	
		9HI	RK001P	REPAIR KIT - PVC HIGHFIELD	1	HIGH	6.15	1.9560975609756095	12.03	18.18	20	
		9HI	RK002H	REPAIR KIT - HYP HIGHFIELD	3	HIGH	12.31	1.215272136474411	14.959999999999999	27.27	30	
		9HI	RK003G	GLUE TUBE - PVC HIGHFIELD	-10	BUY IN	1.54	1.3636363636363638	2.1	3.64	4	
		9HI	RK004G	GLUE TUBE - HYP HIGHFIELD	14	BUY IN	1.52	1.9934210526315788	3.03	4.55	5.01	
		9HI	RL146180CAP	ROWLOCK CAP - (EACH)	0	HIGH	1.54	1.3636363636363638	2.1	3.64	4	
		9HI	RL146180H	ROWLOCK - HYPALON (EACH)	10	HIGH	53.85	1.025812441968431	55.24	109.09	120	
		9HI	RL146180P	ROWLOCK - PVC	19	HIGH	12.19	1.0877768662838392	13.26	25.45	28	
		9HI	RLPB1H1	OAR LOCK PIN - B1H1 (EACH)	0	BUY IN	7.69	1.0091027308192455	7.759999999999999	15.45	17	
		9HI	RO002BL	HF ROPE 14MM / MTR BLACK	10	HIGHF	7.69	1.3641092327698308	10.489999999999998	18.18	20	
		9HI	ROLLBAR-01	ROLL BAR - CL420/460 & PA420/4	0	BUY IN	451.92	0.49663657284475127	224.44	676.36	744	
		9HI	ROLLBAR-02	ROLL BAR - SP390/420/460 & PA5	0	BUY IN	523.08	0.4842089164181386	253.27999999999997	776.36	854	
		9HI	ROLLBAR-03	ROLL BAR - SP520	0	BUY IN	530.77	0.4798311886504514	254.68000000000006	785.45	864	
		9HI	ROLLBAR-04	ROLL BAR - SP560/600/660 & PA5	0	BUY IN	569.23	0.4756776698346889	270.77	840	924	
		9HI	ROLLBAR-05	ROLL BAR - SP760 & PA700/760	0	BUY IN	667.31	0.46312808140144773	309.05000000000007	976.36	1074	
		9HI	ROLLBAR-06	ROLL BAR - PA860	0	BUY IN	690.38	0.46691677047423163	322.35	1012.73	1114	
		9HI	RS7-EP	HF REAR SEAT + ELEC PACK	0	HIGH	1446.59	0.3996986015387913	578.2	2024.79	2227.27	
		9HI	RSFH	RUB STRAKE - FLAT HYP / MTR	0	BUY IN	7.69	1.0091027308192455	7.759999999999999	15.45	17	
		9HI	RSFP	RUB STRAKE - FLAT PVC / MTR	0	BUY IN	6.15	1.0699186991869918	6.58	12.73	14	
		9HI	RSP140ZK	OARS - 140CM HIGHFIELD	7	HIGH	31.76	1.0037783375314862	31.88	63.64	70	
		9HI	RSP160ZK	OARS - 160CM HIGHFIELD	2	BUY IN	30.66	1.3721461187214614	42.07000000000001	72.73	80	
		9HI	RSSH	RUB STRAKE - SHARK HYP / MTR	0	BUY IN	38.46	1.0091003640145604	38.809999999999995	77.27	85	
		9HI	RSSP	RUB STRAKE - SHARK PVC / MTR	0	BUY IN	20	1	20	40	44	
		9HI	SB740	UNDER SEAT BAG - 740MM HF	3	HIGH	50.77	1.1487098680323025	58.32	109.09	120	
		9HI	SB840	UNDER SEAT BAG - 840MM HF	3	HIGH	56.92	1.0762473647224176	61.260000000000005	118.18	130	
		9HI	SDS500WS	WINDSCREEN & ACC KIT SDS500	0	BUY IN	141.13	0.45575001771416424	64.32	205.45	226	
		9HI	SP003	SWITCH PANEL - FCT7 NO SWITCHE	0	BUY IN	15.38	1.0097529258777633	15.53	30.91	34	
		9HI	SP004	SWITCH PANEL - FCT8 NO SWITCHE	0	BUY IN	15.38	1.0097529258777633	15.53	30.91	34	
		9HI	SP006	SWITCH PANEL NO SWITCHES	0	BUY IN	20	1	20	40	44	
		9HI	SP008	SWITCH PANEL NO SWITCHES	0	BUY IN	21.54	1.0259981429897866	22.1	43.64	48	
		9HI	SP600TUBESET	HF SP600 TUBE SET	0	BUY IN	9137.44	0.17959516013237833	1641.039999999999	10778.48	11856.33	
		9HI	SPS003	SWITCH PANEL - FCT7 W SWITCHES	0	BUY IN	50.77	1.0055150679535156	51.04999999999999	101.82	112	
		9HI	SPS004	SWITCH PANEL - FCT8 W SWITCHES	0	BUY IN	60	1	60	120	132	
		9HI	SPS006	SWITCH PANEL W SWITCHES - G	0	BUY IN	83.08	1.0024073182474724	83.28000000000002	166.36	183	
		9HI	SPS008	SWITCH PANEL W SWITCHES - S	0	BUY IN	112.31	1.007390259104265	113.13999999999999	225.45	248	
		9HI	SW001	SWITCH "HIGHFIELD" - MANUAL	0	BUY IN	9.23	1.0682556879739977	9.86	19.09	21	
		9HI	SW002	SWITCH "HIGHFIELD" - SEMI AUTO	0	BUY IN	9.23	1.0682556879739977	9.86	19.09	21	
		9HI	T71FC	STEERING HELM T71FC - MECHANIC	0	BUY IN	121.54	0.42117821293401336	51.18999999999998	172.73	190	
