Description	Code	CTD	Inflation	Adj CTD	Tot Parts CTD	Parts Sell	Total Lab	Labour CTD	Labour Ret	Sundry 1	Sublet	Act CTD	MU	GP	Act Sell	Rebate	Image Link
Garmin GPSMap 8416XSV w Airmar (1kw) TDucer & Custom Bracket, Ext Ant, NMEA Starter Kit & Navionics Vision+ Chart	GAR-8416XSV-KIT07	8976.087	0	0	8976.087	10415	12.55	1632.640909090909	1995.45	40	0	10648.72790909091	0.06423296467669413	683.9993636363633	12466		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2020/05/8416-768x583.jpg
Garmin GPSMap 8416XSV w Airmar 1kW (350m) TM185 TDucer, Ext Ant, NMEA Starter Kit & Navionics Vision+ Chart	GAR-8416XSV-KIT08	8141.087	0	0	8141.087	9415	6.55	852.0954545454543	1041.45	35	0	9028.182454545455	0.05779873724105163	521.8175454545453	10505		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2020/05/8416-768x583.jpg
Garmin GPSMap 8416XSV w Airmar 1kW (500m) TM275 LHW TDucer, Ext Ant, NMEA Starter Kit & Navionics Vision+ Chart	GAR-8416XSV-KIT09	9261.087	0	0	9261.087	10675	6.05	787.0499999999998	961.9499999999999	30	0	10078.137	0.05349557435791231	539.1357272727273	11679		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2020/05/8416-768x583.jpg
Garmin GPSMap 8416XSV w GT51 TM (600w) TDucer, Ext Ant, NMEA Starter Kit, Yamaha Engine Bus, Lan Pigtail & Navionics Vision+ AUS/NZ Chart	GAR-8416XSV-KIT10	7924.879	0	0	7924.879	9250	6.55	852.0954545454543	1041.45	35	0	8811.974454545454	0.06673028258170068	588.0255454545459	10340		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2020/05/8416-768x583.jpg
Garmin B175M Thru-Hull Transducer 20 degree Tilt Bronze Transducer w Custom Transducer Bracket	GAR-010-11939-22	1604.291	0	0	1604.291	1859	7.5	975.681818181818	1192.5	15	0	2594.972818181818	0.07655708147021749	198.6635454545453	3073		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/07/airmar-ss175m-1-768x768.png
Garmin Reactor 40 Auto Pilot Kit (Small) inc Hydraulic Hoses	GAR-00705-06	1828.395	0	0	1828.395	2139	8	1040.727272727273	1272	32.5	0	2901.622272727273	0.08277986812706183	240.195909090909	3456		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/08/Compact-Reactor%E2%84%A2-40-Hydraulic-Pack-1.jpeg
Garmin TM185M Transom Mount Transducer w Custom Transducer Bracket	GAR-12810-20 KIT01	1277.3	0	0	1277.3	1459	2	260.1818181818181	318	15	0	1552.481818181818	0.05285964408893705	82.06363636363676	1798		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2020/05/airmar-TM-185-Transducer.jpg
Garmin GMR18 Radome	GAR-00959-00	2559.194	0	0	2559.194	2899	2.5	325.2272727272726	397.5	20	0	2904.421272727272	0.04042006928997339	117.396909090909	3324		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/08/GMR%E2%84%A2-18-HD-1.jpeg
Garmin GMR24 Radome	GAR-00960-00	3679.2	0	0	3679.2	4139	2.5	325.2272727272726	397.5	20	0	4024.427272727273	0.03097673977324833	124.6636363636362	4564		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/nc/catalog/Garmin/GMR-18-xHD-Radome-4.jpg
Garmin GMR18 Radome w Scanstrut S/S Power Tower	GAR-00959-TOW	3157.154	0	0	3157.154	3612	4	520.3636363636363	636	30	0	3707.517636363636	0.05191677626789426	192.4823636363631	4290		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/08/GMR%E2%84%A2-18-HD-1.jpeg
Garmin GMR24 Radome w Scanstrut S/S Power Tower	GAR-00960-TOW	4277.16	0	0	4277.16	4852	4	520.3636363636363	636	30	0	4827.523636363636	0.04137713369323935	199.7490909090911	5530		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/nc/catalog/Garmin/GMR-18-xHD-Radome-4.jpg
Garmin Fantom 18 Radome w Scanstrut S/S Power Tower & Hella Anchor Light	GAR-02584-TOWK1	3798.144	0	0	3798.144	4361	4.75	617.931818181818	755.25	37.5	0	4453.575818181818	0.05492350641059945	244.6059999999998	5168		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2022/02/GMR-Fantom-18-W.jpg
Garmin Fantom 18 Radome w Scanstrut S/S Power Tower & Hella Anchor Light t/s MF795	GAR-02584-TOWK2	4312.255636363638	0	0	4312.255636363638	5057	4.85	630.9409090909089	771.15	38.5	0	4981.696545454546	0.07338387203687545	365.5761818181809	5882		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2022/02/GMR-Fantom-18-W.jpg
Garmin LiveScope XR Pack w Panoptics Pole & Ram Mount	GAR-02719LSPOLE	4853.928	0	0	4853.928	5573	4.5	585.4090909090908	715.5	30	0	5469.337090909091	0.05214678833938118	285.2083636363632	6330		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2022/07/Garmin-XR.jpg
Garmin Panoptics Live Transducer Pack w Panoptics Pole & Ram Mount	GAR-01864LSPOLE	2375.105	0	0	2375.105	2821	3	390.2727272727272	477	22.5	0	2787.877727272727	0.085543891239524	238.4859090909094	3329		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2022/07/Garmin-XR.jpg
Garmin AIS800 Blackbox Transceiver c/w GA38 GPS/Glonass Antenna	GAR-00865-12017	1508.496	0	0	1508.496	1668	3.5	455.3181818181818	556.5	15	0	1978.814181818182	0.03183927049790524	63.00400000000013	2246		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Garmin / Yamaha Interface	GAR-12770-01	49.78	0	0	49.78	65	0.5	65.04545454545453	79.5	5	0	119.8254545454545	0.1531925224569069	18.35636363636362	152		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/09/000-0120-37_0-150x150.png
Garmin / Yamaha Engine Backbone Interface t/s Highfield CL & SP Range	GAR-11442-0120	279.72156	0	0	279.72156	318	2	260.1818181818181	318	20	0	559.9033781818181	0.07810809357243077	43.73298545454554	664		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Garmin GPS 24XD External Aerial	GAR-02316-10KIT	422.796	0	0	422.796	488	1.75	227.6590909090909	278.25	7.5	0	657.9550909090908	0.07357423952394651	48.40854545454545	777		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/09/garmin-gps-24xd-position-receiver-010023161-9478_std__49716.jpg
Garmin Kraken 63" Bow Mount Trolling Motor w Inbuilt GT56 Transducer + 24V 50Amp Lithium Battery	GAR-02573-KIT01	7195.981000000002	0	0	7195.981000000002	8233	6.049999999999999	787.0499999999997	961.9499999999998	97	0	8080.031000000001	0.04961343476393706	400.8780909090892	9329		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/08/Garmin-Force-Kraken-black-6.jpeg
Garmin GPSMAP 9019 Premium Chartplotter complete with Fantom 24x Radome (White)	GAR-GPSMAP9019-KIT01	25130.496	0	0	25130.496	28284	8	1040.727272727273	1272	50	0	26221.22327272727	0.02709999078608966	710.5949090909089	29625		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2024/08/Garmin-GPSMAP-9019-13.jpeg
RAYMARINE ELECTRONIC OPTIONS																	
Raymarine M232 FLIR Thermal Camera System with Network Cable	RAY-E70354-KIT01	5206.351000000001	0	0	5206.351000000001	5878	3	390.2727272727272	477	17.5	0	5614.123727272728	0.03310868832909885	185.8762727272715	6380		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Raymarine M232 FLIR Thermal Camera System w Custom Bracket & Network Cable	RAY-E70354-KIT01B	5569.751	0	0	5569.751	6338	3.5	455.3181818181818	556.5	22.5	0	6047.569181818182	0.04113957973286956	248.7944545454538	6926		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
LOWRANCE ELECTRONIC OPTIONS																	
Lowrance HDS Pro 16 w Active Imaging Transducer, Sonar Module, TM275LH Transducer, GPS Antenna & Cmap Reveal Card	LOW-15992-KIT01	9215.675812199997	0	0	9215.675812199997	10384	10.5	1365.954545454545	1669.5	57.5	0	10639.13035765454	0.03673887143080613	390.8696423454567	12133		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/05/16-w-tran-3.jpg
Lowrance HDS Pro 12 w Active Imaging Transducer, Sonar Module, TM275LH Transducer, GPS Antenna & Cmap Reveal Card	LOW-15989-KIT01	8006.6765922	0	0	8006.6765922	9024	10.5	1365.954545454545	1669.5	57.5	0	9430.131137654545	0.03854720795242593	363.5052259818167	10773		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/05/Capture-1-1.jpg
SIMRAD ELECTRONIC OPTIONS																	
Simrad HALO 20 Radar Dome to Factory Fitted Tower	SIM-HALO20-FT	2729.22078	0	0	2729.22078	3079	2.5	325.2272727272726	397.5	20	0	3074.448052727273	0.0361061533073558	111.0064927272724	3504		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2020/03/simhalo20-1-150x150.png
Simrad HALO 20 Radar Dome inc Custom Radar Bracket	SIM-HALO20-CB	3092.62078	0	0	3092.62078	3539	3	390.2727272727272	477	25	0	3507.893507272727	0.04984010064503721	174.8337654545453	4051		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2020/03/simhalo20-1-150x150.png
Simrad HALO 24 Radar Dome to Factory Fitted Tower	SIM-HALO24-FT	3743.222339999999	0	0	3743.222339999999	4219	2.5	325.2272727272726	397.5	20	0	4088.449612727272	0.03262081760179585	133.3685690909092	4644		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2020/03/simhalo20-1-150x150.png
Simrad HALO 24 Radar Dome inc Custom Radar Bracket	SIM-14535-001CB	4106.622339999999	0	0	4106.622339999999	4679	3	390.2727272727272	477	25	0	4521.895067272726	0.04360911495832587	197.195841818183	5191		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2020/03/simhalo20-1-150x150.png
VHF Radio - Simrad  RS20S VHF Flush Mounted with 1.8m White Aerial	SIM-RS20SKIT01	479.3503714661983	0	0	479.3503714661983	549	3.5	455.3181818181818	556.5	16	0	950.6685532843801	0.07866673606883673	74.78599217016517	1128		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/09/phlv53st.png
VHF Radio - Simrad  RS20S VHF Flush Mounted with 1.8m Black Aerial	SIM-RS20SKIT01B	479.3503714661983	0	0	479.3503714661983	549	3.5	455.3181818181818	556.5	16	0	950.6685532843801	0.07866673606883673	74.78599217016517	1128		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2023/09/phlv53st.png
NAVICO ELECTRONIC OPTIONS																	
Supply & Install - Airmar TM275LH-W 1KW Transom Mount Transducer	NAV-TM275LH-W	2159.81766	0	0	2159.81766	2429	4	520.3636363636363	636	12.5	0	2692.681296363637	0.04086854857730425	110.0459763636359	3083		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/nc/catalog/Airmar-TM260-1kW-Transom-Mount-Transducer.jpg
BATTERY INSTALLATIONS																	
Battery Upg for Electric Start, Power Trim & Tilt Motors	ELE-00001	224.368	0	0	224.368	331	2	260.1818181818181	318	5	0	489.5498181818181	0.2181878415939839	106.8138181818181	656		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Battery (MFM50 Supercharge) & Terminals (Basic - No Switch / No Box)	ELE-00001D	164.62	0	0	164.62	233	1	130.0909090909091	159	0	0	294.7109090909091	0.2091973027496899	61.65272727272725	392		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Battery (MFM50 Supercharge) + Battery Box & Terminals (Basic - No Switch)	ELE-00001B	178.66	0	0	178.66	262	1.25	162.6136363636363	198.75	0	0	341.2736363636363	0.2280201704310857	77.81727272727272	461		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Battery (MFM50 Supercharge) + Battery Box, Terminals & Switch	ELE-00001A	224.368	0	0	224.368	331	2	260.1818181818181	318	5	0	489.5498181818181	0.2181878415939839	106.8138181818181	656		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Battery (MFM50 Supercharge) + Battery Box, Terminals & M-Series (On/Off) Switch	ELE-00001C	229.588	0	0	229.588	341	2	260.1818181818181	318	5	0	494.7698181818181	0.223709537658283	110.6847272727273	666		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Battery (MFM70 Supercharge) & Terminals (Basic - No Switch / No Box)	ELE-MFM70-KIT01	176.62	0	0	176.62	253	1	130.0909090909091	159	0	0	306.7109090909091	0.2211676971504111	67.83454545454543	412		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Battery (MFM70 Supercharge) + Battery Box & Terminals (Basic - No Switch)	ELE-MFM70-KIT02	193.9	0	0	193.9	282	1.25	162.6136363636363	198.75	0	0	356.5136363636364	0.2265245496155955	80.7590909090909	481		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
Battery (MFM70 Supercharge) + Battery Box, Terminals & Switch	ELE-MFM70-KIT03	239.608	0	0	239.608	351	2	260.1818181818181	318	5	0	504.7898181818181	0.2174283878366658	109.7556363636364	676		https://www.northsidemarine.com.au/online-store/wp-content/uploads/sites/9/2025/07/NSM-Logo-blue.png
